image_id,source,caption,image_path
1820,SR15_Chapter_3_LR.pdf,"Cross-Chapter Box 8, Figure 2 | Spread of projected multimodel changes in minimum annual night-time temperature (TNn) in Arctic land (left) and in maximum
annual daytime temperature (TXx) in the contiguous United States as a function of mean global warming in climate simulations. The multimodel range (due to
model spread and internal climate variability) is indicated in red shading (minimum and maximum value based on climate model simulations). The multimodel
mean value is displayed with solid red and blue lines for two emissions pathways (blue: Representative Concentration Pathway (RCP)4.5; red: RCP8.5). The dashed
red line indicates projections for a 1.5°C warmer world. The dashed black line displays the 1:1 line. The figure is based on Figure 3 of Seneviratne et al. (2016).",./images/1820.png
1821,SR15_Chapter_2_LR.pdf,"Figure 2.23 | Comparison of (a) final energy, (b) direct CO2 emissions, (c) carbon intensity, (d) electricity and biofuel consumption in the transport sector 
between IAM and sectoral studies. The squares and circles indicate the IAM archetype pathways and diamonds the data of sectoral scenarios. The red dotted line indicates the 
2010 level. H2DS = Higher-2degC, L2DS = Lower-2degC, 1.5DS-H = 1.5degC-high-OS, 1.5DS-L = 1.5degC-low-OS. The label 1.5DS combines both high and low overshoot 1.5degC-consistent 
pathways. Section 2.1 for descriptions.",./images/1821.png
1823,2007 The Physical Science Basis.pdf,"Figure 2.6. Temporal evolution of the global average dry-air mole fractions (ppt) 
of the major halogen-containing LLGHGs. These are derived mainly using monthly 
mean measurements from the AGAGE and NOAA/GMD networks. For clarity, the two 
network values are averaged with equal weight when both are available. While differ-
ences exist, these network measurements agree reasonably well with each other 
(except for CCl4 (differences of 2 - 4% between networks) and HCFC-142b (differ-
ences of 3 - 6% between networks)), and with other measurements where available 
(see text for references for each gas).",./images/1823.png
1825,ABCE_Kenya_finalreport_Jan2015.pdf,"Figure 18 Average number of inpatient visits, by 
platform, 2007-2011",./images/1825.png
1827,ar4_wg3_full_report-1.pdf,"Figure 4.12: Development of wind-generation costs based on Danish experience 
since 1985 with variations shown due to land surface and terrain variations (as 
indicated by roughness indicator classes which equal 0 for open water and up to 3 
for rugged terrain).",./images/1827.png
1831,ar4_wg3_full_report-1.pdf,"Figure TS.1b: Global anthropogenic greenhousegas emissions in 2004
[Figure 1.1b].",./images/1831.png
1832,Climate Change 2001 Synthesis Report.pdf,"Figure 9-1b: Variations of the Earth's surface temperature: years 1000 to 2100. Over the period 1000 to
1860, observations are shown of variations in average surface temperature of the Northern Hemisphere (corresponding
data from the Southern Hemisphere not available) constructed from proxy data (tree rings, corals, ice cores, and historical records). The line
shows the 50-year average, and the grey region the 95% confidence limit in the annual data. From the years 1860 to 2000, observations are
shown of variations of global and annual averaged surface temperature from the instrumental record. The line shows the decadal average. Over
the period 2000 to 2100, projections are shown of globally averaged surface temperature for the six illustrative SRES scenarios and IS92a as
estimated by a model with average climate sensitivity. The grey region 'several models all SRES envelope' shows the range of results from the
full range of 35 SRES scenarios in addition to those from a range of models with different climate sensitivities.",./images/1832.png
1833,WGI_TAR_full_report.pdf,"Figure 9.19: (a) AOGCM stabilisation simulations. Upper panel: 1%/yr simulations to stabilisation at and near 2x and 3xCO2. Lower panel:
stabilisation experiments starting with historical greenhouse gas forcing up to present day, then going up to 2x or 3xCO2 concentrations following
the IS92a scenario, then stabilising in the years 2050 and 2100. (b) Post-stabilisation temperature evolution. Upper panel: Rate of change of the
temperature. Lower panel: Temperature evolution after the stabilisation of the greenhouse gas concentration.",./images/1833.png
1835,ABCE_Uganda_finalreport_Jan2015.pdf,"Figure 38 CD4 cell count at initiation, 2008-2012",./images/1835.png
1837,Climate Change 2001 Synthesis Report.pdf,"Figure 6-3: Risks of climate change damages would be reduced by stabilizing CO2 concentration. The
risks of adverse impacts from climate change are depicted for different magnitudes of global mean temperature
change, where global mean temperature change is used as a proxy for the magnitude of climate change.
Estimates of global mean temperature change by the year 2100 relative to the year 1990 are shown on the righthand side of the figure for
scenarios that would lead to stabilization of the atmospheric concentration of CO2, as well as for the full set of SRES projections. Many risks
associated with warming above 3.5oC by the year 2100 would be avoided by stabilizing CO2 concentration at or below 1,000 ppm. Stabilization
at a lower level would reduce risks further. White indicates neutral or small negative or small positive impacts or risks; yellow indicates negative
impacts for some systems or low risks; and red means negative impacts or risks that are more widespread and/or greater in magnitude. The
assessment of impacts or risks takes into account only the magnitude of change and not the rate of change. Global mean annual temperature
change is used as a proxy for the magnitude of climate change, but impacts would be a function of, among other factors, the magnitude and rate
of global and regional changes in mean climate, climate variability and extreme climate phenomena, social and economic conditions, and
adaptation.",./images/1837.png
1838,2007 The Physical Science Basis.pdf,"Figure 2.8. Estimates used to evaluate trends in weighted global average OH concentrations. (A) and (B): comparison of 1980 to 1999 OH anomalies (relative to their long-
term means) inferred by Bousquet et al. (2005), Prinn et al. (2001) and Krol et al. (2003) from AGAGE methyl chloroform observations, and by Bousquet et al. (2005) when methyl 
chloroform emissions as well as OH are inferred; error bars for Bousquet et al. (2005) refer to 1 standard deviation inversion errors while yellow areas refer to the envelope of 
their 18 OH inversions. (C) OH concentrations for 1979 to 2003 inferred by Prinn et al. (2005a) (utilising industry emissions corrected using recent methyl chloroform observa-
tions), showing the recovery of 2003 OH levels to 1979 levels; also shown are results assuming uncorrected emissions and estimates of recent oceanic re-emissions. Error bars 
in Prinn et al. (2001, 2005a) are 1 standard deviation and include inversion, model, emission and calibration errors from large Monte Carlo ensembles (see Section 2.3.5 for 
details and references).",./images/1838.png
1839,ar4-wg1-chapter7-1.pdf,"Figure 7.5. The difference between CO2 concentration in the NH and SH (y axis), 
computed as the difference between annual mean concentrations (ppm) at Mauna 
Loa and the South Pole (Keeling and Whorf, 2005, updated), compared with annual 
fossil fuel emissions (x axis; GtC; Marland, et al., 2006), with a line showing the best 
fi t. The observations show that the north-south difference in CO2 increases propor-
tionally with fossil fuel use, verifying the global impact of human-caused emissions.",./images/1839.png
1844,PolicyReport_IHME_GBD-Norway_2016.pdf,figure 14 percentage breakdown of total disability ylds by age group both sexes namibia 2013,./images/1844.png
1845,2007 The Physical Science Basis.pdf,"Figure 9.19. Observed (Climatic Research Unit TS 2.1; Mitchell and Jones, 2005) 
Sahel July to September rainfall for each year (black), compared to an ensemble 
mean of 10 simulations of the atmospheric/land component of the GFDL-CM2.0 
model (see Table 8.1 for model details) forced with observed SSTs (red). Both model 
and observations are normalized to unit mean over 1950-2000. The grey band 
represents +-1 standard deviation of intra-ensemble variability. After Held et al. 
(2005), based on results in Lu and Delworth (2005).",./images/1845.png
1847,IHME_GBD2015_report.pdf,figure 9 maternal mortality ratio mmr global 19902015,./images/1847.png
1848,ar4_wg3_full_report-1.pdf,"Figure 9.6: Cumulative mitigation potential (2000-2050 and 2000-2100) according 
to mitigation options under the 2.7 US$/tCO2 +5%/yr annual carbon price increment",./images/1848.png
1849,Climate Change 2001 Synthesis Report.pdf,"Figure 2-3: The Earth's surface temperature has increased by about 0.6oC over the record of direct
temperature measurements (1860-2000, top panel)--a rise that is unprecedented, at least based on
proxy temperature data for the Northern Hemisphere, over the last millennium (bottom panel). In the top panel the global mean surface
temperature is shown year-by-year (red bars with very likely ranges as thin black whiskers) and approximately decade-by-decade (continuous
red line). Analyses take into account data gaps, random instrumental errors and uncertainties, uncertainties in bias corrections in the ocean
surface temperature data, and also in adjustments for urbanization over the land. The lower panel merges proxy data (year-by-year blue line
with very likely ranges as grey band, 50-year-average purple line) and the direct temperature measurements (red line) for the Northern
Hemisphere. The proxy data consist of tree rings, corals, ice cores, and historical records that have been calibrated against thermometer data.
Insufficient data are available to assess such changes in the Southern Hemisphere.",./images/1849.png
1850,ABCE_Uganda_finalreport_Jan2015.pdf,"Figure 11 Vaccine storage temperature range, by 
platform, 2012",./images/1850.png
1856,WGI_TAR_full_report.pdf,"Figure 9.16: Simple model results: Projected global mean tempera-
ture changes when the concentration of CO2 is stabilised following
the WRE profiles. For comparison, results with the original S profiles
are also shown in blue (S1000 not available). The results are ensemble
means produced by a simple climate model tuned to seven AOGCMs
(see Appendix 9.1). The baseline scenario is scenario A1B, this is
specified only to 2100. After 2100, the emissions of gases other than
CO2 are assumed to remain constant at their A1B 2100 values. The
projections are labelled according to the level of CO2 stabilisation (in
ppm). The broken lines after 2100 indicate increased uncertainty in
the simple climate model results beyond 2100. The black dots
indicate the time of CO2 stabilisation. The stabilisation year for the
WRE1000 profile is 2375.",./images/1856.png
1861,2007 The Physical Science Basis.pdf,"Figure 3.22. Annual total land (excluding the USA and Canada) cloud cover (black) 
and precipitation (red) anomalies from 1976 to 2003 over global (60degS-75degN), NH 
and SH regions, with the correlation coeffi cient (r) shown at the top. The cloud cover 
is derived by gridding and area-averaging synoptic observations and the precipitation 
is updated from Chen et al. (2002). Typical 5 to 95% error bars for each decade are 
estimates using inter-grid-box variations (from Dai et al., 2006).",./images/1861.png
1862,WGI_TAR_full_report.pdf,"Figure 9.1: Global mean temperature change for 1%/yr CO2 increase
with subsequent stabilisation at 2×CO2 and 4×CO2. The red curves are
from a coupled AOGCM simulation (GFDL_R15_a) while the green
curves are from a simple illustrative model with no exchange of energy
with the deep ocean. The “transient climate response”, TCR, is the
temperature change at the time of CO2 doubling and the “equilibrium
climate sensitivity”, T2x, is the temperature change after the system has
reached a new equilibrium for doubled CO2, i.e., after the “additional
warming commitment” has been realised.",./images/1862.png
1874,WGI_TAR_full_report.pdf,"Figure 3.4: Partitioning of fossil fuel CO2 uptake using O2 measurements (Keeling and Shertz, 1992; Keeling et al., 1993; Battle et al., 1996,
2000; Bender et al., 1996; Keeling et al., 1996b; Manning, 2001). The graph shows the relationship between changes in CO2 (horizontal axis) and
O2 (vertical axis). Observations of annual mean concentrations of O2, centred on January 1, are shown from the average of the Alert and La Jolla
monitoring stations (Keeling et al., 1996b; Manning, 2001; solid circles) and from the average of the Cape Grim and Point Barrow monitoring
stations (Battle et al., 2000; solid triangles). The records from the two laboratories, which use different reference standards, have been shifted to
optimally match during the mutually overlapping period. The CO2 observations represent global averages compiled from the stations of the
NOAA network (Conway et al., 1994) with the methods of Tans et al. (1989). The arrow labelled 'fossil fuel burning' denotes the effect of the
combustion of fossil fuels (Marland et al., 2000; British Petroleum, 2000) based on the relatively well known O2:CO2 stoichiometric relation of
the different fuel types (Keeling, 1988). Uptake by land and ocean is constrained by the known O2:CO2 stoichiometric ratio of these processes,
defining the slopes of the respective arrows. A small correction is made for differential outgassing of O2 and N2 with the increased temperature of
the ocean as estimated by Levitus et al. (2000). ",./images/1874.png
1894,CARBON DIOXIDE CAPTURE AND STORAGE.pdf,"Figure 6.25 Preliminary investigations into the change of bacteria, 
nanobenthos and meiobenthos abundance after exposure to 20,000 
and 5,000 ppm CO2 for 77 to 375 hr during three experiments carried 
out at 2,000 m depth in Nankai Trough, north-western Pacific. Error 
bars represent one standard deviation (Ishida et al. 2005).",./images/1894.png
1908,IHME_GBD2015_report.pdf,figure 27 percentage of attributable burden of dalys by risk factor lowsdi quintile 2015,./images/1908.png
1909,2007 The Physical Science Basis.pdf,"Figure 10.34. (a) Atmospheric CO2, (b) global mean surface warming, (c) sea level rise from thermal expansion and (d) Atlantic meridional overturning circulation (MOC) 
calculated by eight EMICs for the SRES A1B scenario and stable radiative forcing after 2100, showing long-term commitment after stabilisation. Coloured lines are results 
from EMICs, grey lines indicate AOGCM results where available for comparison. Anomalies in (b) and (c) are given relative to the year 2000. Vertical bars indicate +-2 standard 
deviation uncertainties due to ocean parameter perturbations in the C-GOLDSTEIN model. The MOC shuts down in the BERN2.5CC model, leading to an additional contribution to 
sea level rise. Individual EMICs (see Table 8.3 for model details) treat the effect from non-CO2 greenhouse gases and the direct and indirect aerosol effects on radiative forcing 
differently. Despite similar atmospheric CO2 concentrations, radiative forcing among EMICs can thus differ within the uncertainty ranges currently available for present-day 
radiative forcing (see Chapter 2).",./images/1909.png
1911,WGIIAR5-PartA_FINAL.pdf,"Figure 11-7 | Illustrative co-benefits comparison of the health and climate 
cost-effectiveness of selected household, transport, and power sector interventions 
(Smith and Haigler, 2008). Area of each circle denotes the total social benefit in 
international dollars (Int$) from the combined value of carbon offsets (valued at 
10$/tCO2-eq (tons of carbon dioxide equivalent)) and averted disability-adjusted life 
years (DALYs; $7450/DALY, which is representative of valuing each DALY at the 
average world gross domestic product (PPP) per capita in 2000). The vertical lines 
shows the range of the cut offs for cost-effective (solid lines) and very cost-effective 
(dashed lines) health interventions in India (red lines) and China (purple lines) using 
the WHO CHOICE (CHOosing Interventions that are Cost-Effective) criteria (WHO, 
2003). This figure evaluates only a small subset of all co-benefits opportunities, and 
thus should not be considered either current or complete. It does illustrate, however, 
the kind of comparisons that can help distinguish and prioritize options. Note that 
even with the log-log scaling, there are big differences among them. For other figures 
comparing the climate and health benefits of co-benefits actions including those in 
food supply and urban design, see Haines et al. (2009). See the original reference for 
details of the calculations in this figure (Smith and Haigler, 2008).",./images/1911.png
1914,IHME_GBD2015_report.pdf,figure 29 status of costa rica regarding sdgs 311 top and 221 bottom 2015,./images/1914.png
1915,2007 The Physical Science Basis.pdf,"Figure 3.20. Linear trends in precipitable water (total column water vapour) in 
% per decade (top) and monthly time series of anomalies relative to the 1988 to 
2004 period in % over the global ocean plus linear trend (bottom), from RSS SSM/I 
(updated from Trenberth et al., 2005a). ",./images/1915.png
1917,WGI_TAR_full_report.pdf,"Figure 10: Variations in atmospheric CO2 concentration on different time-scales. (a) Direct measurements of atmospheric CO2. (b) CO2
concentration in Antarctic ice cores for the past millenium. Recent atmospheric measurements (Mauna Loa) are shown for comparison. (c)
CO2 concentration in the Taylor Dome Antarctic ice core. (d) CO2 concentration in the Vostok Antarctic ice core. (Different colours represent
results from different studies.) (e to f) Geochemically inferred CO2 concentrations. (Coloured bars and lines represent different published
studies) (g) Annual atmospheric increases in CO2. Monthly atmospheric increases have been filtered to remove the seasonal cycle. Vertical
arrows denote El Nino events. A horizontal line defines the extended El Nino of 1991 to 1994. [Based on Figures 3.2 and 3.3]",./images/1917.png
1922,WGIIAR5-PartA_FINAL.pdf,"Figure 6-8 | Multi-decadal changes in ecosystem structure in the Northeast Atlantic driven by warming from both anthropogenic climate change and natural climate variability.
(a) Index of temperature change over the North Atlantic (31°N to 65°N and 99°W to 11°E) reflecting climate change. This index is the first principal component (i.e., explaining
30.5% of observed variability) based on a principal component analysis (PCA) performed on sea surface temperature. (b) Index of temperature change (17.5% of observed
variability) reflecting the Atlantic Multi-decadal Oscillation (AMO). The index is the second principal component. (c, d) Observed mean annual sea surface temperature in the
North Sea during 1960–1981 (c) and 1988–2005 (d). The location of the critical thermal boundary (9°C to 10°C) is indicated by “+.” (e) Long-term changes in the mean number
of warm-temperate pseudo-oceanic species from 1958 to 2005. (f) Long-term changes in the mean number of temperate pseudo-oceanic species from 1958 to 2005. The period
1958–1981 was a period of relative stability and the period 1982–1999 was a period of rapid northward shifts, indicating that the abrupt ecosystem shift observed in the North
Sea was part of a large-scale response of the zooplankton biodiversity to warming temperatures (see a–d). Average values are below 1 because they are annual averages. Note
that the color bar is 10-fold smaller for warm-temperate pseudo-oceanic species because these species are less frequently observed than their temperate counterparts. Panels (a)
and (b) from Edwards et al. (2013), and (c)–(f) from Beaugrand et al. (2008, 2009).",./images/1922.png
1924,WGI_TAR_full_report.pdf,"Figure 1: Variations of the Earth’s
surface temperature over the last
140 years and the last millennium.
(a) The Earth’s surface temperature is
shown year by year (red bars) and
approximately decade by decade (black
line, a filtered annual curve suppressing
fluctuations below near decadal
time-scales). There are uncertainties in
the annual data (thin black whisker
bars represent the 95% confidence
range) due to data gaps, random
instrumental errors and uncertainties,
uncertainties in bias corrections in the
ocean surface temperature data and
also in adjustments for urbanisation over
the land. Over both the last 140 years
and 100 years, the best estimate is that
the global average surface temperature
has increased by 0.6 ± 0.2°C.
(b) Additionally, the year by year (blue
curve) and 50 year average (black
curve) variations of the average surface
temperature of the Northern Hemisphere
for the past 1000 years have been
reconstructed from “proxy” data
calibrated against thermometer data (see
list of the main proxy data in the
diagram). The 95% confidence range in
the annual data is represented by the
grey region. These uncertainties increase
in more distant times and are always
much larger than in the instrumental
record due to the use of relatively sparse
proxy data. Nevertheless the rate and
duration of warming of the 20th century
has been much greater than in any of
the previous nine centuries. Similarly, it
is likely7 that the 1990s have been the
warmest decade and 1998 the warmest
year of the millennium.",./images/1924.png
1925,2007 The Physical Science Basis.pdf,"Figure 4.8. Sea ice extent anomalies (computed relative to the mean of the entire 
period) for (a) the NH and (b) the SH, based on passive microwave satellite data. 
Symbols indicate annual mean values while the smooth blue curves show decadal 
variations (see Appendix 3.A). Linear trend lines are indicated for each hemisphere. 
For the Arctic, the trend is -33 +- 7.4 x 103 km2 yr-1 (equivalent to approximately 
-2.7% per decade), whereas the Antarctic results show a small positive trend of 
5.6 +- 9.2 x 103 km2 yr-1. The negative trend in the NH is signifi cant at the 90% con-
fi dence level whereas the small positive trend in the SH is not signifi cant (updated 
from Comiso, 2003).",./images/1925.png
1932,ar4_wg3_full_report-1.pdf,"Figure 4.24: Recent growth in distributed electricity generation using fossil-fuel 
resources in North America.
Source: EPRI, 2003. ",./images/1932.png
1934,PolicyReport_Namibia_2016.pdf,figure 14 percentage breakdown of total disability ylds by age group both sexes namibia 2013,./images/1934.png
1938,PolicyReport_Namibia_2016.pdf,figure 24 probability of death in namibia and comparison countries males and females 1549 years 2013,./images/1938.png
1943,2007 The Physical Science Basis.pdf,"Figure 7.12. Model projections of the neutralization of anthropogenic CO2 for an 
ocean-only model, a model including dissolution of CaCO3 sediment and a model 
including weathering of silicate rocks, (top) for a total of 1,000 GtC of anthropogenic 
CO2 emissions and (bottom) for a total of 5,000 GtC of anthropogenic CO2. Note that 
the y-axis is different for the two diagrams. Without CaCO3 dissolution from the sea-
fl oor, the buffering of anthropogenic CO2 is limited. Even after 100 kyr, the remaining 
pCO2 is substantially higher than the pre-industrial value. Source: Archer (2005). ",./images/1943.png
1944,2007 The Physical Science Basis.pdf,"Figure 3.21. The radiative signature of upper-tropospheric moistening is given 
by upward linear trends in T2-T12 for 1982 to 2004 (0.1 oC per decade; top) and 
monthly time series of the global-mean (80degN to 80degS) anomalies relative to 1982 to 
2004 (oC) and linear trend (dashed; bottom). Data are from the RSS T2 and HIRS T12 
(Soden et al., 2005). The map is smoothed to spectral truncation T31 resolution.",./images/1944.png
1945,ar4_wg3_full_report-1.pdf,"Figure 7.1: CO2 reduction potential of eight energy saving technologies in 2030
CDQ = Coke Dry Quenching, HS = Hot Stove, TRT = Top Pressure Recovery Turbine, SC = Sinter Cooling, CC = Continuous Casting, SP = Sinter Plant, BOFG = Basic 
Oxygen Furnace Gas, ME = Main Exhaust, WH = Waste Heat",./images/1945.png
1946,2007 The Physical Science Basis.pdf,"Figure 9.4. Contribution of external forcing to several high-variance 
reconstructions of NH temperature anomalies, (Esper et al., 2002; Briffa et al., 2001; 
Hegerl et al., 2007, termed CH-blend and CH-blend long; and Moberg et al., 2005). 
The top panel compares reconstructions to an EBM simulation (equilibrium climate 
sensitivity of 2.5degC) of NH 30degN to 90degN average temperature, forced with volcanic, 
solar and anthropogenic forcing. All timeseries are centered on the 1500-1925 
average. Instrumental temperature data are shown by a green line (centered to 
agree with CH-blend average over the period 1880-1960). The displayed data are 
low-pass fi ltered (20-year cutoff) for clarity. The bottom panel shows the estimated 
contribution of the response to volcanic (blue lines with blue uncertainty shade), solar 
(green) and greenhouse gas (GHG) and aerosol forcing (red line with yellow shades, 
aerosol only in 20th century) to each reconstruction (all timeseries are centered 
over the analysis period). The estimates are based on multiple regression of the 
reconstructions on fi ngerprints for individual forcings. The contributions to different 
reconstructions are indicated by different line styles (Briffa et al.: solid, fat; Esper et 
al.: dotted; Moberg: dashed; CH-blend: solid, thin; with shaded 90% confi dence limits 
around best estimates for each detectable signal). All reconstructions show a highly 
signifi cant volcanic signal, and all but Moberg et al. (which ends in 1925) show a 
detectable greenhouse gas signal at the 5% signifi cance level. The latter shows a 
detectable greenhouse gas signal with less signifi cance. Only Moberg et al. contains 
a detectable solar signal (only shown for these data and CH-blend, where it is not 
detectable). All data are decadally averaged. The reconstructions represent slightly 
different regions and seasons: Esper et al. (2002) is calibrated to 30degN to 90degN land 
temperature, CH-blend and CH-blend long (Hegerl et al., 2007) to 30degN to 90degN 
mean temperature and Moberg et al. (2005) to 0deg to 90degN temperature. From Hegerl 
et al. (2007).",./images/1946.png
1947,2007 The Physical Science Basis.pdf,"Figure 10.18. Changes in extremes based on multi-model simulations from nine global coupled climate models, adapted from Tebaldi et al. (2006). (a) Globally averaged 
changes in precipitation intensity (defi ned as the annual total precipitation divided by the number of wet days) for a low (SRES B1), middle (SRES A1B) and high (SRES A2) 
scenario. (b) Changes in spatial patterns of simulated precipitation intensity between two 20-year means (2080-2099 minus 1980-1999) for the A1B scenario. (c) Globally aver-
aged changes in dry days (defi ned as the annual maximum number of consecutive dry days). (d) Changes in spatial patterns of simulated dry days between two 20-year means 
(2080-2099 minus 1980-1999) for the A1B scenario. Solid lines in (a) and (c) are the 10-year smoothed multi-model ensemble means; the envelope indicates the ensemble 
mean standard deviation. Stippling in (b) and (d) denotes areas where at least fi ve of the nine models concur in determining that the change is statistically signifi cant. Extreme 
indices are calculated only over land following Frich et al. (2002). Each model's time series was centred on its 1980 to 1999 average and normalised (rescaled) by its standard 
deviation computed (after de-trending) over the period 1960 to 2099. The models were then aggregated into an ensemble average, both at the global and at the grid-box level. 
Thus, changes are given in units of standard deviations.",./images/1947.png
1949,2007 The Physical Science Basis.pdf,"Figure 4.5. Time series of freeze-up and breakup dates from several northern lakes and rivers (reprinted with permission from Magnuson et al., 2000, copyright AAAS). Dates 
have been smoothed with a 10-year moving average. See the cited publication for locations and other details. ",./images/1949.png
1951,SRREN_Full_Report-1.pdf,"Figure 8.4 | Share of total heat demand in buildings supplied by district heating schemes 
for selected countries (Euroheat&Power, 2007).",./images/1951.png
1953,WGI_TAR_full_report.pdf,"Figure 8.4: Second-order statistics of surface air temperature, sea level
pressure and precipitation simulated by CMIP2 model control runs.
The radial co-ordinate gives the magnitude of total standard deviation,
normalised by the observed value, and the angular co-ordinate gives
the correlation with observations. It follows that the distance between
the OBSERVED point and any model's point is proportional to the
r.m.s model error (see Section 8.2). Numbers indicate models counting
from left to right in the following two figures. Letters indicate alternate
observationally based data sets compared with the baseline observa-
tions: e = 15-year ECMWF reanalysis ('ERA'); n = NCAR/NCEP
reanalysis. From Covey et al. (2000b).",./images/1953.png
1954,WGI_TAR_full_report.pdf,"Figure 10.15: Difference between 2(cid:2)CO2 and control run surface air
temperature as a function of elevation over the Alpine sub-region for
the four seasons. Units are degC. From Giorgi et al. (1997).",./images/1954.png
1954,WGI_TAR_full_report.pdf,"Figure 10.15: Difference between 2CO2 and control run surface air
temperature as a function of elevation over the Alpine sub-region for
the four seasons. Units are °C. From Giorgi et al. (1997).",./images/1954.png
1955,CARBON DIOXIDE CAPTURE AND STORAGE.pdf,"Figure 8.7 Deployment of CCS systems as a function of time from 
1990 to 2100 in the IPCC TAR mitigation scenarios where atmospheric 
CO2 concentrations stabilize at between 450 to 750 ppmv. Coloured 
thick lines show the minimum and maximum contribution of CCS for 
each SRES scenario group, and thin lines depict the contributions in 
individual scenarios. Vertical axes on the right-hand side illustrate the 
range of CCS deployment across the stabilization levels for each SRES 
scenario group in the year 2100.",./images/1955.png
1960,IHME_GBD2015_report.pdf,figure 22 ylls and ylds by sdi quintile 19902015,./images/1960.png
1963,WGI_TAR_full_report.pdf,"Figure 4.9: (left panel) Observed versus modelled (1) HO2 abundance (ppt), (2) OH abundance (ppt), and (3) HO2/OH ratio in the upper
troposphere (8 to 12 km altitude) during SONEX. Observations are for cloud-free, daytime conditions. Model calculations are constrained with
local observations of the photochemical background (H2O2, CH3OOH, NO, O3, H2O, CO, CH4, ethane, propane, acetone, temperature, pressure,
aerosol surface area and actinic flux). The 1:1 line (solid) and instrumental accuracy range (dashed) are shown. Adapted from Brune et al. (1999). 
(right panel) Observed (4) HO2 abundance (ppt), (5) OH abundance (ppt), and (6) derived O3 production rate (ppb/day) as a function of the NOx
(NO+NO2) abundance (ppt). Data taken from SONEX (8 to 12 km altitude, 40deg to 60degN latitude) and adapted from Jaegle et al. (1999). All values
are 24-hour averages. The lines correspond to model-calculated values as a function of NOx using the median photochemical background during
SONEX rather than the instantaneous values (points).",./images/1963.png
1964,2007 The Physical Science Basis.pdf,"Figure 8.17. Latitudinal distributions of the zonally averaged surface air temperature (a, b) and precipitation 
rate (c, d) for boreal winter (DJF) (a, c) and boreal summer (JJA) (b, d) as simulated at equilibrium by some of 
the EMICs used in Chapter 10 (see Table 8.3) for an atmospheric CO2 concentration of 280 ppm. In (a) and (b), 
observational data merged from Jennings (1975), Jones (1988), Schubert et al. (1992), da Silva et al. (1994) and 
Fiorino (1997) are shown by crosses. In (c) and (d), observation-based estimates from Jaeger (1976; crosses) and 
Xie and Arkin (1997; open circles) are shown. The vertical grey bars indicate the range of GCM results from AMIP 
and CMIP1 (see text). Note that the model versions used in this intercomparison have no interactive biosphere 
and ice sheet components. The MIT-UW model is an earlier version of MIT-IGSM2.3. Adapted from Petoukhov et 
al., 2005.",./images/1964.png
1966,Fourth National Climate Assessment  Volume I.pdf,"Figure 6.4. Observed changes in cold and heat waves in the contiguous United States. The top panel depicts changes 
in the frequency of cold waves; the middle panel depicts changes in the frequency of heat waves; and the bottom panel 
depicts changes in the intensity of heat waves. Cold and heat wave frequency indices are defined in Zhang et al.,15 and 
the heat wave intensity index is defined in Russo et al.14 Estimates are derived from long-term stations with minimal 
missing data in the Global Historical Climatology Network-Daily dataset.16 (Figure source: NOAA/NCEI). ",./images/1966.png
1969,WGIII_TAR_full_report.pdf,"Figure 10.3: Relationship between present discounted costs
for stabilizing the concentration of carbon dioxide in the
atmosphere at alternative levels from two studies. Costs are
discounted at 5%/yr over the time period 1990 to 2100.
Sources: Manne and Richels (1997) and Edmonds et al.
(1997).",./images/1969.png
1970,ABCE_Uganda_finalreport_Jan2015.pdf,"Figure 27 Range and composition of average 
output production across platforms, 2011",./images/1970.png
1972,WGIII_TAR_full_report.pdf,"Figure 3.13c - d: Relative levels of energy efficiency for selected industrial sectors in various countries. The aggregate energy efficiency index (EEI) is calculated as: EEI = (Σi Pi ·SECi)/( Σi Pi · SECi,BP), where Pi is the production volume of product i; SECi is the specific energy consumption for product i, and SECi,BP is a best-prac-tice reference level for the specific energy consumption for product i. By applying this approach a correction is made in order to account for structural differences between countries in each of the tracked industrial sectors. A typical statistical uncertainty for these figures is 5%. Because of statistical errors higher uncertainties may occur in individual cases.",./images/1972.png
1978,Tracking Universal Health Coverage 2017.pdf,"Fig. 2.5 Inequalities in incidence of catastrophic spending using the SDG indicator 3.8.2, or the actual nonfood approach, 
latest year",./images/1978.png
1979,WGI_TAR_full_report.pdf,"Figure 4.12: July zonal mean increase in tropospheric O3 (ppb) as a function of latitude and altitude from Y2000 to Y2100 adopting SRES A2p
projections for CH4, CO, VOC, and NOx. Results are shown for a sample of the chemistry-transport models (CTM) participating in IPCC
OxComp workshop. Increases range from 0 to more than 80 ppb. Changes in the stratosphere (defined as O3 > 150 ppb in that model's Y2000
simulation) are masked off, as are also regions in the upper troposphere for some CTMs (UKMO, HGIS) where O3 is not explicitly calculated.
See Table 4.10 for participating models.",./images/1979.png
1980,SRREN_Full_Report-1.pdf,"Figure 8.9 | Relative costs for distributing and dispensing biomethane (either compressed 
or liquefi ed) at the medium scale by truck or pipeline (Ahman, 2010). ",./images/1980.png
